"id","title","company","location","salary","workType","classification","subClassification","postedAt_iso","description_text","description_html","url"
"92491426","Software Engineering Manager - Enterprise-Scale Ride Hailing Company","Adecco","South Jakarta, Jakarta","Rp 35.000.000 – Rp 40.000.000 per month","Full time","Information & Communication Technology","Engineering - Software","2026-06-03T08:07:11.000Z","We Are Hiring - Software Engineering Manager - Enterprise Scale Ride-Hailing Company Role Overview: Lead and manage team delivery, ensuring that proposed timelines are realistic and reliable, supported by thorough technical assessments prior to commitment. Quickly identify low-performing team members, provide coaching where appropriate, and make decisive actions, including personnel changes, when necessary to maintain team performance. Review system designs to ensure the right balance—avoiding both under-design (scalability risks) and over-design (inefficiencies in time and resources). Ensure that product requirements are clearly defined before sprint initiation; confidently challenge or push back on Product Managers or business stakeholders when requirements lack clarity to prevent wasted engineering effort. Closely monitor the quality of team deliverables and intervene proactively to drive immediate improvements when standards decline. Ensure adherence to agreed release windows, and exercise strong judgment in escalating issues or enabling emergency releases when required. Lead the 24/7 on-call support rotation, ensuring every incident is followed by a comprehensive Root Cause Analysis (RCA), generating actionable insights to prevent recurrence and improve early detection mechanisms. Minimum of 8 years of experience in Backend Engineering, with at least 3 years in a leadership role (Lead or Manager level). Strong technical understanding of the web, Android, iOS, and QA automation ecosystems, enabling effective cross-functional collaboration. Proven track record in managing squad delivery and coordinating complex project timelines. Hands-on experience in managing 24/7 on-call support rotations and incident management processes. Excellent assertive communication skills, with the ability to effectively negotiate and align with Product Managers and other stakeholders.","<p><strong>We Are Hiring - Software Engineering Manager - Enterprise Scale Ride-Hailing Company</strong><br><br><strong>Role Overview: </strong><br></p><ul><li><p>Lead and manage team delivery, ensuring that proposed timelines are realistic and reliable, supported by thorough technical assessments prior to commitment.</p></li><li><p>Quickly identify low-performing team members, provide coaching where appropriate, and make decisive actions, including personnel changes, when necessary to maintain team performance.</p></li><li><p>Review system designs to ensure the right balance—avoiding both under-design (scalability risks) and over-design (inefficiencies in time and resources).</p></li><li><p>Ensure that product requirements are clearly defined before sprint initiation; confidently challenge or push back on Product Managers or business stakeholders when requirements lack clarity to prevent wasted engineering effort.</p></li><li><p>Closely monitor the quality of team deliverables and intervene proactively to drive immediate improvements when standards decline.</p></li><li><p>Ensure adherence to agreed release windows, and exercise strong judgment in escalating issues or enabling emergency releases when required.</p></li><li><p>Lead the 24/7 on-call support rotation, ensuring every incident is followed by a comprehensive Root Cause Analysis (RCA), generating actionable insights to prevent recurrence and improve early detection mechanisms.</p></li><li><p>Minimum of 8 years of experience in Backend Engineering, with at least 3 years in a leadership role (Lead or Manager level).</p></li><li><p>Strong technical understanding of the web, Android, iOS, and QA automation ecosystems, enabling effective cross-functional collaboration.</p></li><li><p>Proven track record in managing squad delivery and coordinating complex project timelines.</p></li><li><p>Hands-on experience in managing 24/7 on-call support rotations and incident management processes.</p></li><li><p>Excellent assertive communication skills, with the ability to effectively negotiate and align with Product Managers and other stakeholders.</p></li></ul><p><br></p>","https://id.jobstreet.com/job/92491426"
"92306194","Software Developer (Remote)","Savant Degrees Pte Ltd","Jakarta",,"Full time","Information & Communication Technology","Developers/Programmers","2026-05-25T02:50:13.000Z","Visit our website at www.savantdegrees.com to explore our exciting innovations. We're seeking a talented software developer to join our Asia team. This full-time position offers a remote working arrangement based in Indonesia. Skills & Experience Needed Minimum 3 years of current, hands-on experience in software development Bachelors or Masters degree in Computer Science, Information Systems, or equivalent Strong Java, HTML, CSS, JavaScript skills, with knowledge on Groovy, Apache Tomcat, Python, and JSON an added advantage Experience with AI-powered development tools is a plus, including integrating AI coding assistants (e.g., Codex), and performing AI-assisted code review to improve development workflows and code quality. Proficient verbal and written English communication skills due to project requirement. Resourceful and tenacious in solving problems. Experience with at least one modern programming language with an MVC framework Proactive and able to exercise initiative in ensuring our code quality meets high standards and aligns with best practices, including security. Responsibilities include: Database design and development Coding (e.g. experience in Java, HTML, CSS, JavaScript) Assessing IT security protocols are followed using tools for performance/load testing, and vulnerability scanning Assisting in implementing tools into existing project systems such as Kibana, Katalon, and Logrocket. Integrating AI-powered development tools is a plus, including integrating AI coding assistants (e.g., Codex), and performing AI-assisted code review to improve development workflows and code quality. Supporting engineering team to develop software solutions, from software task creation, to technical documentation, and QA testing Participate in User Acceptance Testing (UAT) and help our development team with code development for bugs identified (depending on the software, could be Groovy/Stripes for applications; or HTML5/Javascript for front-end) Mentor and guide other developers to improve coding standards, best practices, and overall code quality.","<p>Visit our website at www.savantdegrees.com to explore our exciting innovations.<strong> We're seeking a talented software developer to join our Asia team. </strong>This<strong> full-time position</strong> offers a<strong> remote working arrangement based in Indonesia.</strong></p><p><strong><em>Skills &amp; Experience Needed</em></strong></p><ul><li><p><strong>Minimum 3 years of current, hands-on experience in software development</strong></p></li><li><p><strong>&nbsp;Bachelors or Masters degree </strong>in Computer Science, Information Systems, or equivalent</p></li><li><p><strong>Strong Java, HTML, CSS, JavaScript skills, with knowledge on Groovy, Apache Tomcat, Python, and JSON an added advantage</strong></p></li><li><p><strong>Experience with AI-powered development tools is a plus, including integrating AI coding assistants</strong> (e.g., Codex), and performing AI-assisted code review to improve development workflows and code quality.</p></li><li><p><strong>Proficient verbal and written English communication skills</strong> due to project requirement. Resourceful and tenacious in solving problems.</p></li><li><p>Experience with at least one modern programming language with an <strong>MVC framework</strong></p></li><li><p>Proactive and able to exercise initiative in ensuring our code quality meets high standards and aligns with <strong>best practices, including security.</strong></p></li></ul><p><strong><em>Responsibilities include:</em></strong></p><ul><li><p><strong>Database design and development</strong></p></li><li><p><strong>Coding</strong> (e.g. experience in Java, HTML, CSS, JavaScript)&nbsp;</p></li><li><p><strong>Assessing IT security protocols</strong> are followed&nbsp;using tools for performance/load testing, and vulnerability scanning</p></li><li><p>Assisting in implementing tools into existing project systems such as Kibana, Katalon, and Logrocket.</p></li><li><p>Integrating <strong>AI-powered development tools is a plus, including integrating AI coding assistants</strong> (e.g., Codex), and performing AI-assisted code review to improve development workflows and code quality.</p></li><li><p><strong>Supporting engineering team</strong> to develop software solutions, from software task creation, to technical documentation, and QA testing</p></li><li><p><strong>Participate in User Acceptance Testing (UAT)</strong> and help our development team with code development for bugs identified (depending on the software, could be Groovy/Stripes for applications; or HTML5/Javascript for front-end)</p></li><li><p><strong>Mentor</strong> and guide other developers to improve coding standards, best practices, and overall code quality.</p></li></ul><p><br></p>","https://id.jobstreet.com/job/92306194"
"92484086","SOFTWARE ENGINEER","Krea Kalyana Kaamita","Jakarta",,"Full time","Information & Communication Technology","Developers/Programmers","2026-06-03T04:21:39.000Z","Job Description: Build scalable and high-performance web applications. Solve complex technical challenges daily. Collaborate with cross-functional teams. Ship clean, well-tested code. Requirements: Minimum 3 years of professional experience. Tech Stack: React, Node.js, cloud services (AWS/GCP) and related. Strong analytical thinking and problem-solving skills and clean coding habits. Growth-oriented, proactive, and thrives under pressure, minimum supervision.","<p><strong>Job Description:</strong></p><ul><li><p>Build scalable and high-performance web applications.</p></li><li><p>Solve complex technical challenges daily.</p></li><li><p>Collaborate with cross-functional teams.</p></li><li><p>Ship clean, well-tested code.</p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Minimum 3 years of professional experience.</p></li><li><p>Tech Stack: React, Node.js, cloud services (AWS/GCP) and related.</p></li><li><p>Strong analytical thinking and problem-solving skills and clean coding habits.</p></li><li><p>Growth-oriented, proactive, and thrives under pressure, minimum supervision.</p></li></ul><p><br></p>","https://id.jobstreet.com/job/92484086"
"92484704","Software Solutions Manager","Yayasan Bina Nusantara","Jakarta",,"Full time","Information & Communication Technology","Developers/Programmers","2026-06-03T04:40:42.000Z","Job Desc: • Manage and monitor the overall software development process for related area in BINUS Business Unit and Divisions. • Manage and monitor all project documentations in Software Solutions. • Establish rules and regulation related to the overall Software Development of Software Solutions projects and activities. • Suggest development to the current system to IT Solutions & Development Senior Manager. • Ensure the implementation accomplishment and proper documentation of the overall software development of Software Solutions projects. • Collaborate with various vendors and institution to enhance service for related users. • Oversee and support the overall technology development for further implementation. • Provide advice further input for future project and business process enhancement. • Monitor software implementation to enhance operational quality in the overall project management. • Management Support Activities: o Provide Report to direct Supervisor. o Suggest improvement process related to activities in area of responsibilities (especially related to time concern, effort and cost). o Perform activities related to Quality Management System. o Perform additional tasks related to key responsibilities as required by Direct Supervisor. Requirement: • Minimum Bachelor ‘s Degree (S1) in Computer Science (or related field) • Minimum 3 years working experience in Supervisory Level, or • Minimum 7 years working experience experience in Software/Information System Development field • Special Skills: Application development, Communication & Project Management","<p>Job Desc:</p><p>• Manage and monitor the overall software development process for related area in BINUS Business Unit and Divisions.<br>• Manage and monitor all project documentations in Software Solutions.<br>• Establish rules and regulation related to the overall Software Development of Software Solutions projects and activities.<br>• Suggest development to the current system to IT Solutions &amp; Development Senior Manager.<br>• Ensure the implementation accomplishment and proper documentation of the overall software development of Software Solutions projects.<br>• Collaborate with various vendors and institution to enhance service for related users.<br>• Oversee and support the overall technology development for further implementation.<br>• Provide advice further input for future project and business process enhancement.<br>• Monitor software implementation to enhance operational quality in the overall project management.<br>• Management Support Activities:<br>o Provide Report to direct Supervisor.<br>o Suggest improvement process related to activities in area of responsibilities (especially related to time concern, effort and cost).<br>o Perform activities related to Quality Management System.<br>o Perform additional tasks related to key responsibilities as required by Direct Supervisor.</p><p><strong>Requirement:</strong></p><p>• Minimum Bachelor ‘s Degree (S1) in Computer Science (or related field)<br>• Minimum 3 years working experience in Supervisory Level, or<br>• Minimum 7 years working experience experience in Software/Information System Development field<br>• Special Skills: Application development, Communication &amp; Project Management</p>","https://id.jobstreet.com/job/92484704"
"92454531","Quality Assurance (QA) Engineer","PT Holink Solusi Digital","North Jakarta, Jakarta","Rp 7.500.000 – Rp 10.500.000 per month","Full time","Information & Communication Technology","Testing & Quality Assurance","2026-06-02T02:53:25.000Z","Role Purpose The QA Engineer is responsible for ensuring product quality by testing web and mobile features, identifying bugs, validating requirements, and helping improve the release process to reduce production issues. Key Responsibilities Review product requirements, PRDs, designs, and acceptance criteria before the testing phase. Prepare test cases, test scenarios, and test plans based on product requirements. Perform manual testing across web, mobile, API, and product features. Conduct regression testing before product release to ensure stability. Identify, document, track, and verify bugs clearly and accurately. Maintain and support automation testing where applicable. Collaborate closely with Product Managers, Frontend Engineers, Backend Engineers, QA, and Technical Support to reproduce and resolve issues. Validate bug fixes and ensure product behavior aligns with the approved requirements. Support continuous improvement of QA processes, release checklists, and testing standards. Requirements 2+ years of experience in Software Quality Assurance Strong understanding of test planning, test case design, and regression testing Experience testing Web, Mobile, API, and SaaS products Familiar with bug tracking, root cause analysis, and release validation Strong analytical thinking and attention to detail Able to collaborate closely with Product, Design, and Engineering teams Experience with Postman and API testing Experience with Selenium, Cypress, Playwright, or other automation frameworks is a plus","<h2>Role Purpose</h2><p>The QA Engineer is responsible for ensuring product quality by testing web and mobile features, identifying bugs, validating requirements, and helping improve the release process to reduce production issues.</p><p><br></p><h2>Key Responsibilities</h2><ul><li><p>Review product requirements, PRDs, designs, and acceptance criteria before the testing phase.</p></li><li><p>Prepare test cases, test scenarios, and test plans based on product requirements.</p></li><li><p>Perform manual testing across web, mobile, API, and product features.</p></li><li><p>Conduct regression testing before product release to ensure stability.</p></li><li><p>Identify, document, track, and verify bugs clearly and accurately.</p></li><li><p>Maintain and support automation testing where applicable.</p></li><li><p>Collaborate closely with Product Managers, Frontend Engineers, Backend Engineers, QA, and Technical Support to reproduce and resolve issues.</p></li><li><p>Validate bug fixes and ensure product behavior aligns with the approved requirements.</p></li><li><p>Support continuous improvement of QA processes, release checklists, and testing standards.</p></li></ul><p><br></p><h2>Requirements</h2><ul><li><p>2+ years of experience in Software Quality Assurance</p></li><li><p>Strong understanding of test planning, test case design, and regression testing</p></li><li><p>Experience testing Web, Mobile, API, and SaaS products</p></li><li><p>Familiar with bug tracking, root cause analysis, and release validation</p></li><li><p>Strong analytical thinking and attention to detail</p></li><li><p>Able to collaborate closely with Product, Design, and Engineering teams</p></li><li><p>Experience with Postman and API testing</p></li><li><p>Experience with Selenium, Cypress, Playwright, or other automation frameworks is a plus<br></p></li></ul><p><br></p>","https://id.jobstreet.com/job/92454531"
"92479117","Chief Engineering Electrical","WINGS Group","Cikarang",,"Full time","Engineering","Electrical/Electronic Engineering","2026-06-03T04:54:56.000Z","About us Wings Group adalah salah satu produsen barang terbesar di Indonesia yang berfokus pada produk kebutuhan rumah tangga, personal care, dan Food & Beverage. PT Tirta Alam Segar (WINGSFOOD) adalah perusahaan FMCG terkemuka di Indonesia yang bergerak di bidang produksi minuman dalam kemasan. PT. Tirta Alam Segar adalah salah satu perusahaan yang tergabung dalam Wings Group yang bergerak di bidang produk Makanan & Minuman. Produk kami antara lain Ale-ale, Teh Rio, Power F, Kopi Nongkrong, Olala Jelly Drink, Floridina, Teh Javana, Iso Plus, Golda Coffee, Milku, dan Aquviva . Kami telah tumbuh menjadi salah satu pemain utama di industri ini, dengan reputasi yang kuat dalam menyediakan produk berkualitas. Kami berkomitmen untuk menjadi pilihan utama bagi konsumen melalui inovasi, efisiensi, dan integritas dalam semua yang kami lakukan. Karena pertumbuhan kami yang pesat, saat ini kami membuka kesempatan bagi kandidat profesional yang kompeten dan berdedikasi untuk bergabung guna mendukung kelancaran operasional produksi perusahaan Kualifikasi: Pendidikan minimal D3/S1 Teknik Elektro atau Mekatronika Memiliki pengalaman minimal 2 tahun di bidang maintenance dan troubleshooting (Fresh Graduate dipersilakan melamar) Diutamakan memiliki pengalaman bekerja di industri manufaktur , khususnya makanan & minuman atau consumer goods Memiliki pengalaman dalam maintenance sistem otomasi dan instalasi listrik industri Diutamakan memiliki pengalaman menangani mesin injection Memahami penggunaan software PLC Rockwell Automation menjadi nilai tambah Tugas dan Tanggung Jawab: Melaksanakan perawatan preventif dan korektif terhadap mesin serta peralatan produksi Melakukan analisa dan troubleshooting sistem kelistrikan dan otomasi untuk memastikan kelancaran proses produksi Melaksanakan instalasi dan perbaikan sistem kelistrikan di area produksi (khususnya area bottle) Memastikan mesin dan peralatan dalam kondisi optimal guna meminimalkan downtime Membuat laporan pekerjaan dan hasil pemeriksaan secara berkala Keahlian Teknis : Listrik Arus Kuat (Instalasi & Troubleshooting) PLC Basic (Hardware & Software) HMI (Human Machine Interface) Sistem Kontrol Otomasi Industri SCADA IoT (Internet of Things) dalam sistem industri Benefits Opportunity to become Permanent based Employee BPJS & Health Insurance, Catering THR, Bonus allowance","<p><strong>About us</strong></p><p><strong>Wings Group</strong> adalah salah satu produsen barang terbesar di Indonesia yang berfokus pada produk kebutuhan rumah tangga, personal care, dan Food &amp; Beverage. <strong>PT Tirta Alam Segar (WINGSFOOD)</strong> adalah perusahaan FMCG terkemuka di Indonesia yang bergerak di bidang produksi minuman dalam kemasan. PT. Tirta Alam Segar adalah salah satu perusahaan yang tergabung dalam Wings Group yang bergerak di bidang produk Makanan &amp; Minuman. Produk kami antara lain <strong>Ale-ale, Teh Rio, Power F, Kopi Nongkrong, Olala Jelly Drink, Floridina, Teh Javana, Iso Plus, Golda Coffee, Milku, dan Aquviva</strong>. Kami telah tumbuh menjadi salah satu pemain utama di industri ini, dengan reputasi yang kuat dalam menyediakan produk berkualitas. Kami berkomitmen untuk menjadi pilihan utama bagi konsumen melalui inovasi, efisiensi, dan integritas dalam semua yang kami lakukan. Karena pertumbuhan kami yang pesat, saat ini kami membuka kesempatan bagi kandidat profesional yang kompeten dan berdedikasi untuk bergabung guna mendukung kelancaran operasional produksi perusahaan</p><p><br></p><p><strong>Kualifikasi:</strong></p><ol><li><p>Pendidikan minimal <strong>D3/S1 Teknik Elektro atau Mekatronika</strong></p></li><li><p>Memiliki pengalaman minimal <strong>2 tahun</strong> di bidang maintenance dan troubleshooting (Fresh Graduate dipersilakan melamar)</p></li><li><p>Diutamakan memiliki pengalaman bekerja di <strong>industri manufaktur</strong>, khususnya makanan &amp; minuman atau consumer goods</p></li><li><p>Memiliki pengalaman dalam <strong>maintenance sistem otomasi</strong> dan <strong>instalasi listrik industri</strong></p></li><li><p>Diutamakan memiliki pengalaman menangani mesin injection</p></li><li><p>Memahami penggunaan software <strong>PLC Rockwell Automation</strong> menjadi nilai tambah</p></li></ol><p><br></p><p><strong>Tugas dan Tanggung Jawab:</strong></p><ol><li><p>Melaksanakan perawatan preventif dan korektif terhadap mesin serta peralatan produksi</p></li><li><p>Melakukan analisa dan troubleshooting sistem kelistrikan dan otomasi untuk memastikan kelancaran proses produksi</p></li><li><p>Melaksanakan instalasi dan perbaikan sistem kelistrikan di area produksi (khususnya area bottle)</p></li><li><p>Memastikan mesin dan peralatan dalam kondisi optimal guna meminimalkan downtime</p></li><li><p>Membuat laporan pekerjaan dan hasil pemeriksaan secara berkala</p></li></ol><p><br></p><p><strong>Keahlian Teknis :</strong></p><ol><li><p>Listrik Arus Kuat (Instalasi &amp; Troubleshooting)</p></li><li><p>PLC Basic (Hardware &amp; Software)</p></li><li><p>HMI (Human Machine Interface)</p></li><li><p>Sistem Kontrol Otomasi Industri</p></li><li><p>SCADA</p></li><li><p>IoT (Internet of Things) dalam sistem industri</p></li></ol><p><br></p><p><strong>Benefits</strong></p><ul><li><p>Opportunity to become Permanent based Employee</p></li><li><p>BPJS &amp; Health Insurance, Catering</p></li><li><p>THR, Bonus allowance</p></li></ul><p><br></p>","https://id.jobstreet.com/job/92479117"
"92485012","Engineer (Hardware) Jakarta","Galva Galindra Multi Cipta","Central Jakarta, Jakarta","Rp 6.000.000 – Rp 7.000.000 per month","Full time","Engineering","Electrical/Electronic Engineering","2026-06-03T04:50:09.000Z","HARDWARE ENGINEER (JAKARTA) - READY TO BUILD? Location: Central Jakarta, Jakarta Calling all Electronics Engineers who are ready to design, code, and build ! Skip the boring corporate talk—we’re looking for a sharp, driven mind to join our team and make some real hardware magic happen. Fresh Grads? Don't wait—apply now! REQUIREMENTS: Your Hardware Stack If you can tick these boxes, you're the one we want: Degree: Minimum Bachelor's Degree (S1) in Electrical Engineering (or equivalent). Core Knowledge: Solid understanding of electronic components (know your resistors from your caps!). Design Tools: Expert level with electronic design software like Altium Designer or similar platforms. Coding Skills: Hands-on experience using and programming Microcontrollers , especially ESP32 , using C language or equivalent. Practical Skills: Able to perform neat, precise soldering and PCB assembly . We need clean builds! JOB DESCRIPTION: What You'll Be Building You'll be the architect and the executor, leading the process from concept to creation: Design & Layout: Create schematics and PCB layouts using electronic design software (your time to shine!). Prototype Development: Develop and thoroughly test electronic prototypes . Bring your designs to life! QC Champion: Perform essential Quality Control checks on custom devices before they ship to our clients. THE PERKS: Why You Should Join Our Circuit We value our engineers and offer benefits that actually matter: Performance & Growth: Quarterly Performance Bonus (based on your and company success) + an Attractive Career Path with personalized development plans. Next-Level Healthcare: BPJS (Health & Employment) plus Direct Inpatient and Outpatient Facilities provided by Galva (no messy third-party claims— EASY CLAIM PROCESS ). Vision & Smiles: We cover your Vision and Dental needs. Financial Extras: Religious Holiday Allowance (THR) , Pension Fund , and an Employee Savings & Loan Cooperative. Wellness Focused: Annual Medical Check-Up and a free On-Site Doctor Service twice a week. Team Vibe: Fun, Company-Sponsored Outing Events . Ready to stop sketching and start building? Send your resume and let's engineer the future together! 📩","<h2><strong>HARDWARE ENGINEER (JAKARTA) - READY TO BUILD?</strong></h2><p><br></p><p><strong>Location:</strong> Central Jakarta, Jakarta</p><p>Calling all <strong>Electronics Engineers</strong> who are ready to <strong>design, code, and build</strong>! Skip the boring corporate talk—we’re looking for a sharp, driven mind to join our team and make some real hardware magic happen. <strong>Fresh Grads? Don't wait—apply now!</strong></p><p><br></p><h2><strong><em>REQUIREMENTS: Your Hardware Stack</em></strong></h2><p>If you can tick these boxes, you're the one we want:</p><ul><li><p><strong>Degree:</strong> Minimum Bachelor's Degree (S1) in <strong>Electrical Engineering</strong> (or equivalent).</p></li><li><p><strong>Core Knowledge:</strong> Solid understanding of <strong>electronic components</strong> (know your resistors from your caps!).</p></li><li><p><strong>Design Tools:</strong> <strong>Expert level</strong> with electronic design software like <strong>Altium Designer</strong> or similar platforms.</p></li><li><p><strong>Coding Skills:</strong> Hands-on experience using and programming <strong>Microcontrollers</strong>, especially <strong>ESP32</strong>, using <strong>C language</strong> or equivalent.</p></li><li><p><strong>Practical Skills:</strong> Able to perform <strong>neat, precise soldering</strong> and <strong>PCB assembly</strong>. We need clean builds!</p></li></ul><p><br></p><h2><strong><em>JOB DESCRIPTION: What You'll Be Building</em></strong></h2><p>You'll be the architect and the executor, leading the process from concept to creation:</p><ul><li><p><strong>Design &amp; Layout:</strong> Create <strong>schematics</strong> and <strong>PCB layouts</strong> using electronic design software (your time to shine!).</p></li><li><p><strong>Prototype Development:</strong> Develop and thoroughly <strong>test electronic prototypes</strong>. Bring your designs to life!</p></li><li><p><strong>QC Champion:</strong> Perform essential <strong>Quality Control</strong> checks on custom devices before they ship to our clients.</p></li></ul><p><br></p><h2><strong><em>THE PERKS: Why You Should Join Our Circuit</em></strong></h2><p>We value our engineers and offer benefits that actually matter:</p><ul><li><p><strong>Performance &amp; Growth:</strong> <strong>Quarterly Performance Bonus</strong> (based on your and company success) + an <strong>Attractive Career Path</strong> with personalized development plans.</p></li><li><p><strong>Next-Level Healthcare:</strong> <strong>BPJS</strong> (Health &amp; Employment) plus <strong>Direct Inpatient and Outpatient Facilities</strong> provided by Galva (no messy third-party claims—<strong>EASY CLAIM PROCESS</strong>).</p></li><li><p><strong>Vision &amp; Smiles:</strong> We cover your <strong>Vision and Dental</strong> needs.</p></li><li><p><strong>Financial Extras:</strong> <strong>Religious Holiday Allowance (THR)</strong>, <strong>Pension Fund</strong>, and an Employee Savings &amp; Loan Cooperative.</p></li><li><p><strong>Wellness Focused:</strong> <strong>Annual Medical Check-Up</strong> and a free <strong>On-Site Doctor Service</strong> twice a week.</p></li><li><p><strong>Team Vibe:</strong> Fun, <strong>Company-Sponsored Outing Events</strong>.</p></li></ul><p><strong>Ready to stop sketching and start building? Send your resume and let's engineer the future together!</strong> 📩</p>","https://id.jobstreet.com/job/92485012"
"92259332","Manager Engineering","Private Advertiser","Cikarang Pusat, West Java","Rp 16.000.000 – Rp 19.000.000 per month","Full time","Engineering","Management","2026-06-02T08:21:02.000Z","About the role Join our company as a Manager Engineering in our Cikarang, West Java office. Our company manufactures plastic parts. As the Manager Engineering, you will play a crucial role in overseeing the technical operations and strategic direction of our engineering department, ensuring the successful delivery of our products and services. Qualification : Bachelor's degree in Manufacturing Engineering, Industrial Engineering, Mechanical Engineering, or a related field. A Master's degree is preferred. Proven experience in manufacturing engineering, with a minimum of 5 years in a managerial role. Demonstrated experience in process improvement, lean manufacturing, and project management. Knowledge of manufacturing operations and equipment (Injection, Painting, Blow). Familiarity with quality management systems and regulatory requirements. Strong leadership and team management skills. Willing to be placed in Cikarang, Bekasi and join ASAP Job Description : Monitor and report on key engineering metrics and KPIs to drive continuous improvement. Proficiency in 3D drawing software and other engineering tools. Knowledge of quality management systems, such as ISO standards, IATF, APQP and PPAP documents. Lead and manage the manufacturing engineering team, providing guidance, mentoring, and training to ensure the team's success and professional growth. Collaborate with cross-functional teams, including design engineering, production, and quality assurance, to develop and implement new products or processes. Manage and oversee the implementation of new equipment, technologies, and automation systems to enhance manufacturing capabilities and efficiency In-depth knowledge of Manufacturing Processes (Injection, Blow, Vacuum and Painting), including assembly methods, and automation. Collaborate with suppliers and vendors to source and evaluate new technologies, materials, and equipment to improve manufacturing processes and reduce costs. (The selected candidate must be willing to participate in an offline interview process)","<p><strong>About the role</strong><br><br>Join our company as a <strong>Manager Engineering</strong> in our Cikarang, West Java office. Our company manufactures plastic parts. As the Manager Engineering, you will play a crucial role in overseeing the technical operations and strategic direction of our engineering department, ensuring the successful delivery of our products and services.</p><p><strong>Qualification :</strong></p><ul><li><p>Bachelor's degree in Manufacturing Engineering, Industrial Engineering, Mechanical Engineering, or a related field. A Master's degree is preferred.</p></li><li><p>Proven experience in manufacturing engineering, with a minimum of 5 years in a managerial role.</p></li><li><p>Demonstrated experience in process improvement, lean manufacturing, and project management.</p></li><li><p>Knowledge of manufacturing operations and equipment (Injection, Painting, Blow).</p></li><li><p>Familiarity with quality management systems and regulatory requirements.</p></li><li><p>Strong leadership and team management skills.</p></li><li><p>Willing to be placed in Cikarang, Bekasi and join ASAP</p></li></ul><p><strong>Job Description :</strong></p><ul><li><p>Monitor and report on key engineering metrics and KPIs to drive continuous improvement.</p></li><li><p>Proficiency in 3D drawing software and other engineering tools.</p></li><li><p>Knowledge of quality management systems, such as ISO standards, IATF, APQP and PPAP documents.</p></li><li><p>Lead and manage the manufacturing engineering team, providing guidance, mentoring, and training to ensure the team's success and professional growth.</p></li><li><p>Collaborate with cross-functional teams, including design engineering, production, and quality assurance, to develop and implement new products or processes.</p></li><li><p>Manage and oversee the implementation of new equipment, technologies, and automation systems to enhance manufacturing capabilities and efficiency</p></li><li><p>In-depth knowledge of Manufacturing Processes (Injection, Blow, Vacuum and Painting), including assembly methods, and automation.</p></li><li><p>Collaborate with suppliers and vendors to source and evaluate new technologies, materials, and equipment to improve manufacturing processes and reduce costs.</p></li></ul><p><strong>(The selected candidate must be willing to participate in an offline interview process)</strong></p><p><br></p>","https://id.jobstreet.com/job/92259332"
"92482191","Site Enggineer","Sinar Eterna","West Jakarta, Jakarta","Rp 7.000.000 – Rp 8.000.000 per month","Full time","Engineering","Civil/Structural Engineering","2026-06-03T03:34:53.000Z","Tanggung Jawab Utama: Mengawasi dan memastikan pelaksanaan pekerjaan sesuai gambar desain dan spesifikasi proyek. Berkoordinasi dengan tim teknis, kontraktor, dan manajemen proyek untuk memastikan progres berjalan sesuai target. Menggunakan software Structural dan AutoCAD & Sketchup untuk mendukung perencanaan serta pelaksanaan proyek. Menyusun laporan harian dan mingguan terkait progres pekerjaan di site. Membuat perhitungan Quantity Approval Material & Drawing Membuat pekerjaan tambah/ kurang Perhitungan Site Instruction Membuat perbandingan harga subcont Perhitungan dan permintaan material Membuat progress subcont/ mandor Membuat progress payment ke owner","<p>Tanggung Jawab Utama:</p><p>Mengawasi dan memastikan pelaksanaan pekerjaan sesuai gambar desain dan spesifikasi proyek.</p><p>Berkoordinasi dengan tim teknis, kontraktor, dan manajemen proyek untuk memastikan progres berjalan sesuai target.</p><p>Menggunakan software Structural dan AutoCAD &amp; Sketchup untuk mendukung perencanaan serta pelaksanaan proyek.</p><p>Menyusun laporan harian dan mingguan terkait progres pekerjaan di site.</p><p>Membuat perhitungan Quantity</p><p>Approval Material &amp; Drawing</p><p>Membuat pekerjaan tambah/ kurang</p><p>Perhitungan Site Instruction</p><p>Membuat perbandingan harga subcont</p><p>Perhitungan dan permintaan material</p><p>Membuat progress subcont/ mandor</p><p>Membuat progress payment ke owner</p>","https://id.jobstreet.com/job/92482191"
